State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Niagara,St. John De La Salle Church,8477 Buffalo Avenue,Niagara Falls,14304,,10/2/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Roma Pizza,53 Merrick Avenue,Merrick,11566,,9/11/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Gallo Coal Fire Kitchen 2 Llc,402 Center Street,Lewiston,14092,,6/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Madison,Dunkin Donuts Cazenovia,135 Albany Street,Cazenovia,13035,,4/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Center Restaurant,540 Warburton Avenue,Hastings-On-Hudson,10706,,4/10/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Genesee,Darien Lake Fse,9993 Alleghany Road,Darien Center,14040,,7/15/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ontario,Dario'S Famous Pizza,1560 Rochester  Road,Farmington,14425,,4/22/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Mcdonald'S (Westfield),102 East Main Street,Westfield,14787,,1/12/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Su Lally Food Service Center,1301 East Colvin Street,Syracuse,13244,,3/18/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Titus Mountain Family Ski Center Llc,215 Johnson Road,Malone,12953,,2/18/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chautauqua,Dinner Bell Restaurant,15 Center Street,Frewsburg,14738,,1/22/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Kelly'S On The Greens,4343 Porter Road,Niagara Falls,14305,,6/6/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Dn Syr @ Airport Kitchen-Commissary,1000 Col. Eileen Collins Boulevard,Syracuse,13212,,4/16/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Dosa Grill,100 Rano Boulevard,Vestal,13850,,4/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,American Legion Post #916,40   Main Street,Antwerp,13608,,10/23/2019,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Brushton-Moira Adult Center,1328 Washington Street,Brushton,12916,,2/11/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chenango,Christian Neighborhood Center,22 East Main Street,Norwich,13815,,10/1/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Compane Trattoria,"25 Parce Avenue, Suite 140",Fairport,14450,,6/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Genesee,City Of Batavia Y B Community Center,12 Mcarthur Drive,Batavia,14020,,8/6/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oswego,Maroun Elementary Primary School,11 Elm Street,Phoenix,13135,,8/9/2022,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Holiday Inn-Saratoga Springs,232 Broadway,Saratoga Springs,12866,,3/17/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Willowbrook Restaurant & Snack Bar,4200 Lake Avenue,Lockport,14094,,6/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Saratoga,Saratoga Flat Track,267 Union Avenue,Saratoga Springs,12866,,8/7/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Tim Hortons,6470 Campbell  Boulevard,Lockport,14094,,10/10/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rensselaer,Unbeatable Nutrition,720 Hoosick Road,Troy,12180,,2/14/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Hamilton,Puterko'S Family Pizzeria,6240 Nys Route 30,Indian Lake,12842,,2/19/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Mcdonald'S,400 Towne Drive,Fayetteville,13066,,3/12/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Jane'S Cafe Express,103 Portage Road,Lewiston,14092,,5/14/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Sullivan,"Machne Tzvi, South Fallsburg",5405 State Route 42,South Fallsburg,12779,,8/19/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Harvest-On-Hudson,1 River Street,Hastings-On-Hudson,10706,,10/1/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Sullivan,New Hope Manor,35 Hillside Road,Barryville,12719,,2/13/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Gus'S Hot Dogs,212 Twenty-Fifth Street,Watervliet,12189,,4/21/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Jefferson,Jefferson/Lewis Boces,20104 Nys Route 3,Watertown,13601,,1/28/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Herkimer,Remington School (Pathways Academy),77 East North Street,Ilion,13357,,4/1/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,New Rochelle Tennis Club,114 Valley Road,New Rochelle,10804,,6/24/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Rocky'S Pub,209 Oswego Street,Liverpool,13088,,2/23/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Schuyler Meadows Club,17 Schuyler Meadows Club Road,Loudonville,12211,,5/6/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,St. Mary'S Academy,49 Syracuse Street,Baldwinsville,13027,,2/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Washington,Bog (The),52 East Main Street,Cambridge,12816,,3/23/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Warren,Loon (The),5064 State Route 8,Chestertown,12817,,8/13/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Froze D Lite,4451 Palisades Center Drive,West Nyack,10994,,12/11/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Otsego,Copper Fox Tavern,7 Market Street,Oneonta,13820,,6/26/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Island Harvest Summer Food Service,126 Spagnoli Road,Melville,11747,,7/12/2023,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Guptill'S Coney Express,1085 New Loudon Road,Cohoes,12047,,4/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Split Rock Elementary School,4151 Split Rock Road,Camillus,13031,,2/5/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,East Hill Elementary School,401 Blackmore Road,Camillus,13031,,1/6/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Essex,Maple Ridge Park Crabshack,2922  Nys Route 9N,Crown Point,12928,,7/24/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Pita Dream,214 Walton Street,Syracuse,13202,,2/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Tick Tock Pub,11 Hodskin Street,Canton,13617,,2/27/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Adirondack Adult Center,179 Demars Boulevard,Tupper Lake,12986,,2/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Orange,Dunkin' (Pc # 341931),1197 Route 208,Monroe,10950,,6/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,"Back 9 Bbq @ Eagle Vale Cc, The",4344 Nine Mile Point Road,Fairport,14450,,3/10/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Red Fox Restaurant,5034 State Route 3,Saranac Lake,12983,,5/8/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Fulton,Sacandaga Bible Conference,191 Lakeview Road,Broadalbin,12025,,6/12/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wyoming,Perry Veteran'S Memorial,64 Lake Street,Perry,14530,,3/5/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Little Tokyo,3622 Palisades Center Drive,West Nyack,10994,,6/11/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Steuben,Addison Cinderella Softball Concessn,60 Cleveland Drive,Addison,14801,,6/4/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Essex,Bpoe #1494,5 Tower Avenue,Ticonderoga,12883,,9/25/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cattaraugus,Tito'S,310 West State Street,Olean,14760,,12/8/2022,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,O'Hara'S Clubhouse At 19Th Hole,354 Ny Route 5,Elbridge,13060,,5/1/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Paramount Country Club,60 Zukor Road,New City,10956,,4/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schenectady,Pinewood Intermediate School,901 Kings Road,Schenectady,12303,,5/26/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Nassau,Dunkin Donuts,1068 Old Country Road,Plainview,11803,,4/1/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Chenango,"Old Mill Restaurant, Inc.",2032 State Highway 8,Mt. Upton,13809,,8/29/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,St Lawrence,Skunk'S Nest,92 Main Street,Hermon,13652,,5/27/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Livingston,Village Tavern,137 Center Street,Geneseo,14454,,6/1/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Sushi & Kimchi,328 Route 59,Central Nyack,10960,,6/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Legacy Wine Bar,51 State Street,Rochester,14614,,11/7/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,Post Road School,175 West Post Road,White Plains,10606,,2/4/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Shaker Middle School,475 Watervliet Shaker Road,Latham,12110,,1/20/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Hearth Management @ Franciscan Villa,6900 Buckley Road,North Syracuse,13212,,3/31/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Putnam,Aversano'S Rest. & Pizza,1620 Route 22,Brewster,10509,,5/20/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Frozen D Lite,1 Destiny Usa Drive,Syracuse,13204,,3/9/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Clinton,Burger King Restaurant #321,Skyway Shopping Center,Plattsburgh,12901,,3/25/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Franklin,Mcdonald'S Of Tupper Lake,26 Demars Boulevard,Tupper Lake,12986,,2/3/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,"Lotus Garden, The",1011 King Street,Utica,13501,,11/20/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Rio Grande Tex Mex Grill,3913 Oneida Street,New Hartford,13413,,1/28/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Livingston,Livonia High School,2 Bulldog Boulevard,Livonia,14487,,3/11/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Ulster,Mcdonald'S #11036,350 Route 212,Saugerties,12477,,1/21/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,Pretzel Maker - Crossgates Mall,1 Crossgates Mall Road,Albany,12203,,1/15/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Westchester,La Pinata Bakery,118 New Main Street,Yonkers,10701,,3/12/2026,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Madison,Poolville Country Store,1245 Earlville Road,Earlville,13332,,10/29/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Su Dome Vending #270,900 Irving Avenue,Syracuse,13244,,10/18/2025,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
Indiana,IN,Hamilton,Freddy's Frozen Custard,9703 N. Michigan Rd.,Carmel,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Jimmy Johns,17409 Wheeler Rd,Westfield,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Mi Hacienda Mexican Restaurant,819 W Carmel Dr.,Carmel,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Sunrise Cafe @ Uptown,809 Conner Street,Noblesville,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Westfield Middle School,,Westfield,46074,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Noblesville High School,,Noblesville,46060,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Shamrock Springs Elementary,,Westfield,46074,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Sheridan High & Middle School,,Sheridan,46069,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
Indiana,IN,Hamilton,Carmel High School,,Carmel,46032,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,6/30/2026
New York,NY,Cayuga,Union Springs Booster Club,239 Cayuga Street,Union Springs,13160,,9/25/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Cayuga,Walter T. Conley Post 1107,8 Schobey Street,Union Springs,13160,,10/3/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Clinton,Burger King Restaurant #323,303 Cornelia Street,Plattsburgh,12901,,4/22/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Chancellor Livingston Elementary,48 Knollwood Road,Rhinebeck,12572,,2/5/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Niagara,Faith United Methodist Church,1449 Quaker Road,Barker,14012,,3/26/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Rome Country Club,5342 Rome-Taberg Road,Rome,13440,,8/18/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,Borodino Fire Department,2500 Nunnery Road,Skaneateles,13152,,10/27/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Wayne,"Greystone Restaurant, Llc",1400 Atlantic Avenue,Walworth,14568,,5/21/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Burger King #342 - Endwell,3310 E Main Street,Endwell,13760,,3/2/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Irwin'S Fine Food,240 Genesee Street,Utica,13502,,5/27/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Onondaga,American Legion Post #1361,1951 West Fayette Street,Syracuse,13204,,2/3/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Oneida,Applebee'S Neighborhood Bar & Grill,4755 Commercial Drive,New Hartford,13413,,2/4/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Albany,"Old Songs, Inc.",37 South Main Street,Voorheesville,12186,,8/26/2025,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Schoharie,Black Cat Cafe,195 Main Street,Sharon Springs,13459,,6/26/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Broome,Ely Park Golf Course,67 Ridge Street,Binghamton,13905,,5/12/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Dutchess,Holy Cow,7270 South Broadway,Red Hook,12571,,4/29/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Monroe,Pizza Hut (Irondequoit),2255 East Ridge Road,Rochester,14622,,3/23/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
New York,NY,Rockland,Allie'S Bakery,21 Orangetown Center,Orangeburg,10962,,4/28/2026,Review,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,6/30/2026
