State,StateCode,County,Establishment,Address,City,ZIP,Phone,LastInspection,Priority,InspectionURL,LastUpdated
New York,NY,Monroe,Rochester Csd/Central Kitchen,835 Hudson Avenue,Rochester,14621,,2025-07-31,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Grimaldi'S Pizzeria,980 Franklin  Avenue,Garden City,11530,,2026-05-20,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Golden Rail Ale House,29 Old North Plank Road,Newburgh,12550,,2025-11-13,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Hometown Cafe',3 North Main Street,Norwood,13668,,2025-09-19,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Geneva High/Middle School Cafe,101 Carter  Road,Geneva,14456,,2026-05-04,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,D & N Sushi Bar,2 Veterans Parkway,Pearl River,10965,,2026-03-26,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,New York Pizzeria Morrisville,28 East Main Street,Morrisville,13408,,2026-04-17,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Cicero North Syracuse Athletic Boost,6002 State Route 31,Cicero,13039,,2026-05-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ulster,Passover 2026,1195 Arrowhead Road,Ellenville,12428,,2026-04-08,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Nys Park Police Academy,16 Camp Cass Road,Rensselaerville,12147,,2025-11-06,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Livingston,Kidstart,5871 Groveland Station  Road,Mt. Morris,14510,,2026-05-29,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Mcduff'S Pub,59 Market Street,Potsdam,13676,,2026-04-23,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Mike'S D.Q. Grill & Chill,2432 Niagara Street,Niagara Falls,14303,,2026-06-24,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Vertex Club Of Rochester,169 North Chestnut Street,Rochester,14604,,2025-10-16,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Ruston'S Diner,6407 Rockcut Road,Jamesville,13078,,2026-06-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Jefferson,Carthage Middle School,21986 Cole Road,Carthage,13619,,2023-03-21,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,St. John De La Salle Church,8477 Buffalo Avenue,Niagara Falls,14304,,2025-10-02,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Roma Pizza,53 Merrick Avenue,Merrick,11566,,2025-09-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Gallo Coal Fire Kitchen 2 Llc,402 Center Street,Lewiston,14092,,2026-06-25,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Dunkin Donuts Cazenovia,135 Albany Street,Cazenovia,13035,,2026-04-03,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Center Restaurant,540 Warburton Avenue,Hastings-On-Hudson,10706,,2025-04-10,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Genesee,Darien Lake Fse,9993 Alleghany Road,Darien Center,14040,,2025-07-15,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ontario,Dario'S Famous Pizza,1560 Rochester  Road,Farmington,14425,,2026-04-22,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Mcdonald'S (Westfield),102 East Main Street,Westfield,14787,,2026-01-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Su Lally Food Service Center,1301 East Colvin Street,Syracuse,13244,,2026-03-18,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Franklin,Titus Mountain Family Ski Center Llc,215 Johnson Road,Malone,12953,,2026-02-18,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chautauqua,Dinner Bell Restaurant,15 Center Street,Frewsburg,14738,,2026-01-22,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Kelly'S On The Greens,4343 Porter Road,Niagara Falls,14305,,2025-06-06,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Dn Syr @ Airport Kitchen-Commissary,1000 Col. Eileen Collins Boulevard,Syracuse,13212,,2026-04-16,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Broome,Dosa Grill,100 Rano Boulevard,Vestal,13850,,2026-04-10,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Jefferson,American Legion Post #916,40   Main Street,Antwerp,13608,,2019-10-23,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Franklin,Brushton-Moira Adult Center,1328 Washington Street,Brushton,12916,,2026-02-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chenango,Christian Neighborhood Center,22 East Main Street,Norwich,13815,,2025-10-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Compane Trattoria,"25 Parce Avenue, Suite 140",Fairport,14450,,2026-06-25,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Genesee,City Of Batavia Y B Community Center,12 Mcarthur Drive,Batavia,14020,,2025-08-06,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oswego,Maroun Elementary Primary School,11 Elm Street,Phoenix,13135,,2022-08-09,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Holiday Inn-Saratoga Springs,232 Broadway,Saratoga Springs,12866,,2026-03-17,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Willowbrook Restaurant & Snack Bar,4200 Lake Avenue,Lockport,14094,,2026-06-10,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Saratoga,Saratoga Flat Track,267 Union Avenue,Saratoga Springs,12866,,2025-08-07,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Tim Hortons,6470 Campbell  Boulevard,Lockport,14094,,2025-10-10,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rensselaer,Unbeatable Nutrition,720 Hoosick Road,Troy,12180,,2025-02-14,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Hamilton,Puterko'S Family Pizzeria,6240 Nys Route 30,Indian Lake,12842,,2026-02-19,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Mcdonald'S,400 Towne Drive,Fayetteville,13066,,2026-03-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Niagara,Jane'S Cafe Express,103 Portage Road,Lewiston,14092,,2025-05-14,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Sullivan,"Machne Tzvi, South Fallsburg",5405 State Route 42,South Fallsburg,12779,,2025-08-19,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Harvest-On-Hudson,1 River Street,Hastings-On-Hudson,10706,,2025-10-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Sullivan,New Hope Manor,35 Hillside Road,Barryville,12719,,2026-02-13,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Gus'S Hot Dogs,212 Twenty-Fifth Street,Watervliet,12189,,2025-04-21,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Jefferson,Jefferson/Lewis Boces,20104 Nys Route 3,Watertown,13601,,2026-01-28,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Herkimer,Remington School (Pathways Academy),77 East North Street,Ilion,13357,,2026-04-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,New Rochelle Tennis Club,114 Valley Road,New Rochelle,10804,,2025-06-24,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Rocky'S Pub,209 Oswego Street,Liverpool,13088,,2026-02-23,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Schuyler Meadows Club,17 Schuyler Meadows Club Road,Loudonville,12211,,2026-05-06,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,St. Mary'S Academy,49 Syracuse Street,Baldwinsville,13027,,2026-02-03,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Washington,Bog (The),52 East Main Street,Cambridge,12816,,2026-03-23,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Warren,Loon (The),5064 State Route 8,Chestertown,12817,,2025-08-13,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Froze D Lite,4451 Palisades Center Drive,West Nyack,10994,,2025-12-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Otsego,Copper Fox Tavern,7 Market Street,Oneonta,13820,,2026-06-26,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Island Harvest Summer Food Service,126 Spagnoli Road,Melville,11747,,2023-07-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Guptill'S Coney Express,1085 New Loudon Road,Cohoes,12047,,2026-04-09,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Split Rock Elementary School,4151 Split Rock Road,Camillus,13031,,2026-02-05,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,East Hill Elementary School,401 Blackmore Road,Camillus,13031,,2026-01-06,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Essex,Maple Ridge Park Crabshack,2922  Nys Route 9N,Crown Point,12928,,2025-07-24,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Pita Dream,214 Walton Street,Syracuse,13202,,2026-02-25,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Tick Tock Pub,11 Hodskin Street,Canton,13617,,2026-02-27,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Franklin,Adirondack Adult Center,179 Demars Boulevard,Tupper Lake,12986,,2026-02-03,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Orange,Dunkin' (Pc # 341931),1197 Route 208,Monroe,10950,,2026-06-09,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,"Back 9 Bbq @ Eagle Vale Cc, The",4344 Nine Mile Point Road,Fairport,14450,,2026-03-10,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Franklin,Red Fox Restaurant,5034 State Route 3,Saranac Lake,12983,,2026-05-08,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Fulton,Sacandaga Bible Conference,191 Lakeview Road,Broadalbin,12025,,2026-06-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Wyoming,Perry Veteran'S Memorial,64 Lake Street,Perry,14530,,2026-03-05,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Little Tokyo,3622 Palisades Center Drive,West Nyack,10994,,2026-06-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Steuben,Addison Cinderella Softball Concessn,60 Cleveland Drive,Addison,14801,,2026-06-04,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Essex,Bpoe #1494,5 Tower Avenue,Ticonderoga,12883,,2025-09-25,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Cattaraugus,Tito'S,310 West State Street,Olean,14760,,2022-12-08,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,O'Hara'S Clubhouse At 19Th Hole,354 Ny Route 5,Elbridge,13060,,2026-05-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Paramount Country Club,60 Zukor Road,New City,10956,,2026-04-03,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Schenectady,Pinewood Intermediate School,901 Kings Road,Schenectady,12303,,2026-05-26,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Nassau,Dunkin Donuts,1068 Old Country Road,Plainview,11803,,2026-04-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Chenango,"Old Mill Restaurant, Inc.",2032 State Highway 8,Mt. Upton,13809,,2025-08-29,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,St Lawrence,Skunk'S Nest,92 Main Street,Hermon,13652,,2026-05-27,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Livingston,Village Tavern,137 Center Street,Geneseo,14454,,2026-06-01,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Rockland,Sushi & Kimchi,328 Route 59,Central Nyack,10960,,2026-06-09,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Monroe,Legacy Wine Bar,51 State Street,Rochester,14614,,2025-11-07,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,Post Road School,175 West Post Road,White Plains,10606,,2026-02-04,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Shaker Middle School,475 Watervliet Shaker Road,Latham,12110,,2026-01-20,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Hearth Management @ Franciscan Villa,6900 Buckley Road,North Syracuse,13212,,2026-03-31,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Putnam,Aversano'S Rest. & Pizza,1620 Route 22,Brewster,10509,,2026-05-20,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Frozen D Lite,1 Destiny Usa Drive,Syracuse,13204,,2026-03-09,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Clinton,Burger King Restaurant #321,Skyway Shopping Center,Plattsburgh,12901,,2026-03-25,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Franklin,Mcdonald'S Of Tupper Lake,26 Demars Boulevard,Tupper Lake,12986,,2026-02-03,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,"Lotus Garden, The",1011 King Street,Utica,13501,,2025-11-20,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Oneida,Rio Grande Tex Mex Grill,3913 Oneida Street,New Hartford,13413,,2026-01-28,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Livingston,Livonia High School,2 Bulldog Boulevard,Livonia,14487,,2026-03-11,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Ulster,Mcdonald'S #11036,350 Route 212,Saugerties,12477,,2026-01-21,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Albany,Pretzel Maker - Crossgates Mall,1 Crossgates Mall Road,Albany,12203,,2026-01-15,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Westchester,La Pinata Bakery,118 New Main Street,Yonkers,10701,,2026-03-12,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Madison,Poolville Country Store,1245 Earlville Road,Earlville,13332,,2025-10-29,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
New York,NY,Onondaga,Su Dome Vending #270,900 Irving Avenue,Syracuse,13244,,2025-10-18,Low,https://data.ny.gov/Health/Food-Service-Establishment-Last-Inspection/cnih-y5dw,2026-06-30
Indiana,IN,Hamilton,Freddy's Frozen Custard,9703 N. Michigan Rd.,Carmel,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Jimmy Johns,17409 Wheeler Rd,Westfield,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Mi Hacienda Mexican Restaurant,819 W Carmel Dr.,Carmel,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Sunrise Cafe @ Uptown,809 Conner Street,Noblesville,,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Westfield Middle School,,Westfield,46074,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Noblesville High School,,Noblesville,46060,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Shamrock Springs Elementary,,Westfield,46074,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
Indiana,IN,Hamilton,Sheridan High & Middle School,,Sheridan,46069,,2023,Low,https://hamiltoncounty.in.gov/HealthOnline,2026-06-30
